ip,app,device,os,channel,click_time,is_attributed,click_date,click_hour,click_dow
54524,2,2,13,205,2017-11-06 23:07:33 UTC,0,2017-11-06,23,Mon
101894,3,1,13,205,2017-11-06 23:15:47 UTC,0,2017-11-06,23,Mon
80432,12,1,13,205,2017-11-06 23:20:29 UTC,0,2017-11-06,23,Mon
21065,3,1,22,205,2017-11-06 23:20:36 UTC,0,2017-11-06,23,Mon
173751,3,1,15,205,2017-11-06 23:24:05 UTC,0,2017-11-06,23,Mon
100393,2,1,13,205,2017-11-06 23:43:37 UTC,0,2017-11-06,23,Mon
60136,2,1,17,205,2017-11-06 23:59:31 UTC,0,2017-11-06,23,Mon
91694,2,1,17,205,2017-11-07 00:03:04 UTC,0,2017-11-07,0,Tue
105534,2,1,13,205,2017-11-07 00:22:46 UTC,0,2017-11-07,0,Tue
176923,3,1,19,205,2017-11-07 00:37:21 UTC,0,2017-11-07,0,Tue
161799,3,1,19,205,2017-11-07 00:38:17 UTC,0,2017-11-07,0,Tue
105569,2,1,13,205,2017-11-07 00:39:27 UTC,0,2017-11-07,0,Tue
98384,3,1,13,205,2017-11-07 01:12:54 UTC,0,2017-11-07,1,Tue
189134,2,1,19,205,2017-11-07 01:49:00 UTC,0,2017-11-07,1,Tue
105433,2,1,10,205,2017-11-07 02:31:08 UTC,0,2017-11-07,2,Tue
20901,3,1,4,205,2017-11-07 02:33:43 UTC,0,2017-11-07,2,Tue
91574,2,1,18,205,2017-11-07 02:43:37 UTC,0,2017-11-07,2,Tue
12505,2,1,19,205,2017-11-07 02:45:04 UTC,0,2017-11-07,2,Tue
124897,2,1,19,205,2017-11-07 02:56:05 UTC,0,2017-11-07,2,Tue
48996,3,1,19,205,2017-11-07 03:38:20 UTC,0,2017-11-07,3,Tue
115557,2,1,19,205,2017-11-07 03:51:21 UTC,0,2017-11-07,3,Tue
178822,3,1,6,205,2017-11-07 04:18:01 UTC,0,2017-11-07,4,Tue
36213,2,1,22,205,2017-11-07 04:44:00 UTC,0,2017-11-07,4,Tue
53960,2,1,13,205,2017-11-07 04:46:35 UTC,0,2017-11-07,4,Tue
6242,12,1,25,205,2017-11-07 04:54:50 UTC,0,2017-11-07,4,Tue
178851,2,1,19,205,2017-11-07 04:55:19 UTC,0,2017-11-07,4,Tue
152056,12,1,13,205,2017-11-07 04:59:43 UTC,0,2017-11-07,4,Tue
18703,2,1,13,205,2017-11-07 05:10:23 UTC,0,2017-11-07,5,Tue
44673,12,1,15,205,2017-11-07 05:10:23 UTC,0,2017-11-07,5,Tue
87797,12,1,17,205,2017-11-07 05:19:41 UTC,0,2017-11-07,5,Tue
209663,2,1,12,205,2017-11-07 05:23:33 UTC,0,2017-11-07,5,Tue
114490,2,2,65,205,2017-11-07 05:30:22 UTC,0,2017-11-07,5,Tue
77943,12,1,18,205,2017-11-07 05:32:35 UTC,0,2017-11-07,5,Tue
36213,2,2,17,205,2017-11-07 05:48:21 UTC,0,2017-11-07,5,Tue
126222,2,1,19,205,2017-11-07 06:09:34 UTC,0,2017-11-07,6,Tue
39175,3,1,22,205,2017-11-07 06:32:03 UTC,0,2017-11-07,6,Tue
18703,2,2,8,205,2017-11-07 07:39:23 UTC,0,2017-11-07,7,Tue
21802,3,1,13,205,2017-11-07 07:49:09 UTC,0,2017-11-07,7,Tue
53960,2,1,19,205,2017-11-07 07:53:04 UTC,0,2017-11-07,7,Tue
114904,2,1,19,205,2017-11-07 08:57:54 UTC,0,2017-11-07,8,Tue
100245,3,1,42,205,2017-11-07 09:13:24 UTC,0,2017-11-07,9,Tue
7146,3,1,41,205,2017-11-07 09:20:10 UTC,0,2017-11-07,9,Tue
75786,2,1,19,205,2017-11-07 09:25:10 UTC,0,2017-11-07,9,Tue
34680,3,1,19,205,2017-11-07 09:29:50 UTC,0,2017-11-07,9,Tue
42360,3,1,20,205,2017-11-07 09:31:24 UTC,0,2017-11-07,9,Tue
115634,2,1,15,205,2017-11-07 09:57:48 UTC,0,2017-11-07,9,Tue
114276,3,1,22,205,2017-11-07 10:38:10 UTC,0,2017-11-07,10,Tue
135050,2,2,19,205,2017-11-07 10:40:56 UTC,0,2017-11-07,10,Tue
36150,2,2,10,205,2017-11-07 11:00:55 UTC,0,2017-11-07,11,Tue
24985,2,1,13,205,2017-11-07 11:06:04 UTC,0,2017-11-07,11,Tue
42013,3,1,13,205,2017-11-07 11:23:03 UTC,0,2017-11-07,11,Tue
59395,3,1,14,205,2017-11-07 11:42:31 UTC,0,2017-11-07,11,Tue
26990,3,1,17,205,2017-11-07 11:47:55 UTC,0,2017-11-07,11,Tue
5348,12,1,16,205,2017-11-07 12:29:20 UTC,0,2017-11-07,12,Tue
105292,2,1,6,205,2017-11-07 12:39:38 UTC,0,2017-11-07,12,Tue
147957,3,1,6,205,2017-11-07 12:44:21 UTC,0,2017-11-07,12,Tue
111668,3,1,19,205,2017-11-07 13:04:42 UTC,0,2017-11-07,13,Tue
39756,2,2,97,205,2017-11-07 13:16:54 UTC,0,2017-11-07,13,Tue
25588,2,1,19,205,2017-11-07 13:17:37 UTC,0,2017-11-07,13,Tue
1763,3,1,19,205,2017-11-07 13:25:00 UTC,0,2017-11-07,13,Tue
70552,2,1,15,205,2017-11-07 13:31:26 UTC,0,2017-11-07,13,Tue
178851,2,1,15,205,2017-11-07 13:35:44 UTC,0,2017-11-07,13,Tue
36213,2,1,19,205,2017-11-07 13:52:45 UTC,0,2017-11-07,13,Tue
76855,12,1,19,205,2017-11-07 14:01:44 UTC,0,2017-11-07,14,Tue
111639,2,1,3,205,2017-11-07 14:06:15 UTC,0,2017-11-07,14,Tue
12505,2,1,17,205,2017-11-07 14:10:37 UTC,0,2017-11-07,14,Tue
7528,3,1,3,205,2017-11-07 14:28:12 UTC,0,2017-11-07,14,Tue
75634,2,1,19,205,2017-11-07 14:54:03 UTC,0,2017-11-07,14,Tue
53929,2,1,19,205,2017-11-07 14:59:31 UTC,0,2017-11-07,14,Tue
14782,2,1,13,205,2017-11-07 15:00:32 UTC,0,2017-11-07,15,Tue
65631,3,1,10,205,2017-11-07 15:07:52 UTC,0,2017-11-07,15,Tue
8210,2,2,22,205,2017-11-07 15:09:18 UTC,0,2017-11-07,15,Tue
25614,2,1,19,205,2017-11-07 15:09:33 UTC,0,2017-11-07,15,Tue
174526,3,1,19,205,2017-11-07 15:10:53 UTC,0,2017-11-07,15,Tue
59125,2,2,19,205,2017-11-07 15:45:06 UTC,0,2017-11-07,15,Tue
59125,2,1,13,205,2017-11-07 16:10:05 UTC,0,2017-11-07,16,Tue
75595,2,1,19,205,2017-11-07 16:19:03 UTC,0,2017-11-07,16,Tue
60136,2,1,6,205,2017-11-07 16:56:07 UTC,0,2017-11-07,16,Tue
25553,2,1,3,205,2017-11-07 17:38:04 UTC,0,2017-11-07,17,Tue
105587,2,1,19,205,2017-11-07 17:39:14 UTC,0,2017-11-07,17,Tue
45327,2,1,19,205,2017-11-07 17:47:49 UTC,0,2017-11-07,17,Tue
105485,2,1,8,205,2017-11-07 18:18:53 UTC,0,2017-11-07,18,Tue
25761,2,1,19,205,2017-11-07 18:41:45 UTC,0,2017-11-07,18,Tue
105292,2,1,8,205,2017-11-07 20:49:17 UTC,0,2017-11-07,20,Tue
105475,3,1,19,205,2017-11-07 21:34:31 UTC,0,2017-11-07,21,Tue
53929,2,1,19,205,2017-11-07 22:11:56 UTC,0,2017-11-07,22,Tue
107049,3,1,20,205,2017-11-07 22:30:02 UTC,0,2017-11-07,22,Tue
75595,2,1,19,205,2017-11-08 00:12:51 UTC,0,2017-11-08,0,Wed
178851,2,1,19,205,2017-11-08 00:18:17 UTC,0,2017-11-08,0,Wed
91536,2,2,16,205,2017-11-08 00:24:58 UTC,0,2017-11-08,0,Wed
104868,3,1,13,205,2017-11-08 00:37:10 UTC,0,2017-11-08,0,Wed
100157,12,1,53,205,2017-11-08 00:57:38 UTC,0,2017-11-08,0,Wed
267144,3,1,19,205,2017-11-08 00:58:42 UTC,0,2017-11-08,0,Wed
91734,2,1,13,205,2017-11-08 01:10:15 UTC,0,2017-11-08,1,Wed
193346,3,1,4,205,2017-11-08 01:35:12 UTC,0,2017-11-08,1,Wed
78966,12,1,19,205,2017-11-08 01:38:02 UTC,0,2017-11-08,1,Wed
100393,2,1,17,205,2017-11-08 02:16:39 UTC,0,2017-11-08,2,Wed
101214,2,1,17,205,2017-11-08 02:31:16 UTC,0,2017-11-08,2,Wed
181243,12,1,18,205,2017-11-08 02:41:33 UTC,0,2017-11-08,2,Wed
54524,2,1,13,205,2017-11-08 03:23:20 UTC,0,2017-11-08,3,Wed
39736,3,1,2,205,2017-11-08 03:23:46 UTC,0,2017-11-08,3,Wed
59125,2,1,13,205,2017-11-08 03:39:46 UTC,0,2017-11-08,3,Wed
108341,2,1,13,205,2017-11-08 03:45:33 UTC,0,2017-11-08,3,Wed
36150,2,1,8,205,2017-11-08 03:48:00 UTC,0,2017-11-08,3,Wed
53960,2,1,19,205,2017-11-08 03:52:37 UTC,0,2017-11-08,3,Wed
60163,2,1,9,205,2017-11-08 03:55:36 UTC,0,2017-11-08,3,Wed
60163,2,2,43,205,2017-11-08 04:23:45 UTC,0,2017-11-08,4,Wed
109743,2,1,41,205,2017-11-08 04:25:34 UTC,0,2017-11-08,4,Wed
77799,3,1,19,205,2017-11-08 04:45:21 UTC,0,2017-11-08,4,Wed
46797,3,1,19,205,2017-11-08 04:51:28 UTC,0,2017-11-08,4,Wed
120729,3,1,13,205,2017-11-08 05:03:26 UTC,0,2017-11-08,5,Wed
105649,2,2,10,205,2017-11-08 05:04:38 UTC,0,2017-11-08,5,Wed
114904,2,2,11,205,2017-11-08 05:23:54 UTC,0,2017-11-08,5,Wed
159850,2,1,25,205,2017-11-08 06:02:24 UTC,0,2017-11-08,6,Wed
115634,2,1,19,205,2017-11-08 06:22:09 UTC,0,2017-11-08,6,Wed
93460,3,1,13,205,2017-11-08 06:25:17 UTC,0,2017-11-08,6,Wed
92352,3,1,13,205,2017-11-08 07:02:38 UTC,0,2017-11-08,7,Wed
79187,3,1,19,205,2017-11-08 07:13:00 UTC,0,2017-11-08,7,Wed
45327,2,1,10,205,2017-11-08 07:21:17 UTC,0,2017-11-08,7,Wed
93314,3,1,27,205,2017-11-08 07:28:20 UTC,0,2017-11-08,7,Wed
12524,2,1,6,205,2017-11-08 07:28:21 UTC,0,2017-11-08,7,Wed
56233,12,1,17,205,2017-11-08 07:32:30 UTC,0,2017-11-08,7,Wed
114904,2,1,19,205,2017-11-08 07:57:47 UTC,0,2017-11-08,7,Wed
53960,2,2,9,205,2017-11-08 08:37:01 UTC,0,2017-11-08,8,Wed
20143,12,1,20,205,2017-11-08 08:46:47 UTC,0,2017-11-08,8,Wed
92544,12,1,19,205,2017-11-08 09:02:15 UTC,0,2017-11-08,9,Wed
105603,2,1,19,205,2017-11-08 09:04:18 UTC,0,2017-11-08,9,Wed
108341,2,1,13,205,2017-11-08 09:04:21 UTC,0,2017-11-08,9,Wed
18446,2,1,10,205,2017-11-08 09:06:13 UTC,0,2017-11-08,9,Wed
4324,2,1,19,205,2017-11-08 09:16:22 UTC,0,2017-11-08,9,Wed
177760,12,1,12,205,2017-11-08 09:30:18 UTC,0,2017-11-08,9,Wed
165017,3,1,13,205,2017-11-08 09:51:56 UTC,0,2017-11-08,9,Wed
124936,12,1,13,205,2017-11-08 10:11:02 UTC,0,2017-11-08,10,Wed
178851,2,1,15,205,2017-11-08 10:31:28 UTC,0,2017-11-08,10,Wed
178873,2,1,15,205,2017-11-08 11:37:19 UTC,0,2017-11-08,11,Wed
105485,2,1,19,205,2017-11-08 12:00:21 UTC,0,2017-11-08,12,Wed
44615,2,1,9,205,2017-11-08 12:14:17 UTC,0,2017-11-08,12,Wed
7813,3,1,19,205,2017-11-08 12:20:30 UTC,0,2017-11-08,12,Wed
41265,3,1,18,205,2017-11-08 12:27:06 UTC,0,2017-11-08,12,Wed
240210,2,1,10,205,2017-11-08 12:59:03 UTC,0,2017-11-08,12,Wed
114878,2,2,49,205,2017-11-08 13:02:30 UTC,0,2017-11-08,13,Wed
75007,3,1,19,205,2017-11-08 13:25:14 UTC,0,2017-11-08,13,Wed
167667,3,1,19,205,2017-11-08 13:36:49 UTC,0,2017-11-08,13,Wed
105649,2,2,8,205,2017-11-08 13:47:23 UTC,0,2017-11-08,13,Wed
105433,2,1,31,205,2017-11-08 13:58:13 UTC,0,2017-11-08,13,Wed
12479,2,1,18,205,2017-11-08 14:07:25 UTC,0,2017-11-08,14,Wed
105603,2,1,16,205,2017-11-08 14:08:24 UTC,0,2017-11-08,14,Wed
25818,2,1,20,205,2017-11-08 14:14:38 UTC,0,2017-11-08,14,Wed
144757,3,1,22,205,2017-11-08 14:52:58 UTC,0,2017-11-08,14,Wed
73278,12,1,53,205,2017-11-08 14:56:57 UTC,0,2017-11-08,14,Wed
77048,2,1,13,205,2017-11-08 15:05:53 UTC,0,2017-11-08,15,Wed
75355,2,1,17,205,2017-11-08 15:10:36 UTC,0,2017-11-08,15,Wed
25737,2,1,13,205,2017-11-08 15:18:48 UTC,0,2017-11-08,15,Wed
91536,2,2,6,205,2017-11-08 15:21:56 UTC,0,2017-11-08,15,Wed
79909,12,1,8,205,2017-11-08 15:36:23 UTC,0,2017-11-08,15,Wed
60271,2,1,53,205,2017-11-08 15:43:24 UTC,0,2017-11-08,15,Wed
91574,2,2,9,205,2017-11-08 15:45:40 UTC,0,2017-11-08,15,Wed
45416,2,2,13,205,2017-11-08 15:47:08 UTC,0,2017-11-08,15,Wed
36183,2,2,9,205,2017-11-08 16:31:24 UTC,0,2017-11-08,16,Wed
59118,2,1,13,205,2017-11-08 16:56:37 UTC,0,2017-11-08,16,Wed
105323,2,1,19,205,2017-11-08 17:01:43 UTC,0,2017-11-08,17,Wed
58960,3,1,18,205,2017-11-08 17:25:00 UTC,0,2017-11-08,17,Wed
119289,3,1,19,205,2017-11-08 19:04:23 UTC,0,2017-11-08,19,Wed
73671,2,1,37,205,2017-11-08 19:36:53 UTC,0,2017-11-08,19,Wed
31542,12,1,18,205,2017-11-08 20:32:27 UTC,0,2017-11-08,20,Wed
45386,2,1,13,205,2017-11-08 21:23:15 UTC,0,2017-11-08,21,Wed
51745,12,1,17,205,2017-11-08 21:50:05 UTC,0,2017-11-08,21,Wed
14645,2,1,10,205,2017-11-08 22:09:41 UTC,0,2017-11-08,22,Wed
53960,2,1,43,205,2017-11-08 23:01:59 UTC,0,2017-11-08,23,Wed
310375,3,1,13,205,2017-11-08 23:32:54 UTC,0,2017-11-08,23,Wed
3994,12,1,13,205,2017-11-08 23:33:44 UTC,0,2017-11-08,23,Wed
17477,3,1,28,205,2017-11-08 23:54:17 UTC,0,2017-11-08,23,Wed
122880,3,1,13,205,2017-11-09 01:08:35 UTC,0,2017-11-09,1,Thu
25588,2,1,19,205,2017-11-09 01:10:46 UTC,0,2017-11-09,1,Thu
61623,3,1,17,205,2017-11-09 01:26:57 UTC,0,2017-11-09,1,Thu
60348,2,1,19,205,2017-11-09 01:39:54 UTC,0,2017-11-09,1,Thu
24404,2,2,49,205,2017-11-09 02:00:05 UTC,0,2017-11-09,2,Thu
45299,2,2,37,205,2017-11-09 02:16:56 UTC,0,2017-11-09,2,Thu
91574,2,1,19,205,2017-11-09 02:28:56 UTC,0,2017-11-09,2,Thu
89757,2,1,19,205,2017-11-09 03:14:29 UTC,0,2017-11-09,3,Thu
78901,12,1,13,205,2017-11-09 03:39:10 UTC,0,2017-11-09,3,Thu
119885,3,1,14,205,2017-11-09 03:41:46 UTC,0,2017-11-09,3,Thu
79902,3,1,19,205,2017-11-09 04:00:57 UTC,0,2017-11-09,4,Thu
12479,2,1,19,205,2017-11-09 04:06:50 UTC,0,2017-11-09,4,Thu
219838,3,1,13,205,2017-11-09 04:27:36 UTC,0,2017-11-09,4,Thu
54524,2,2,53,205,2017-11-09 04:28:25 UTC,0,2017-11-09,4,Thu
101250,2,1,13,205,2017-11-09 04:28:49 UTC,0,2017-11-09,4,Thu
36213,2,1,37,205,2017-11-09 04:30:18 UTC,0,2017-11-09,4,Thu
43881,3,1,19,205,2017-11-09 04:31:31 UTC,0,2017-11-09,4,Thu
60191,2,1,19,205,2017-11-09 04:37:12 UTC,0,2017-11-09,4,Thu
60314,2,1,22,205,2017-11-09 04:55:27 UTC,0,2017-11-09,4,Thu
46077,3,1,13,205,2017-11-09 05:08:39 UTC,0,2017-11-09,5,Thu
79095,2,1,19,205,2017-11-09 05:20:37 UTC,0,2017-11-09,5,Thu
224991,3,1,19,205,2017-11-09 05:28:51 UTC,0,2017-11-09,5,Thu
5348,12,1,3,205,2017-11-09 05:29:22 UTC,0,2017-11-09,5,Thu
105414,12,1,13,205,2017-11-09 05:31:35 UTC,0,2017-11-09,5,Thu
25588,2,1,25,205,2017-11-09 05:38:11 UTC,0,2017-11-09,5,Thu
211177,3,1,13,205,2017-11-09 06:06:31 UTC,0,2017-11-09,6,Thu
79066,2,2,9,205,2017-11-09 06:14:19 UTC,0,2017-11-09,6,Thu
93230,2,1,13,205,2017-11-09 06:31:29 UTC,0,2017-11-09,6,Thu
85631,3,1,18,205,2017-11-09 07:53:06 UTC,0,2017-11-09,7,Thu
90485,12,1,19,205,2017-11-09 08:03:31 UTC,0,2017-11-09,8,Thu
39756,2,2,19,205,2017-11-09 08:13:53 UTC,0,2017-11-09,8,Thu
105649,2,1,19,205,2017-11-09 08:21:32 UTC,0,2017-11-09,8,Thu
145008,3,1,35,205,2017-11-09 08:46:40 UTC,0,2017-11-09,8,Thu
340563,3,1,13,205,2017-11-09 08:58:38 UTC,0,2017-11-09,8,Thu
322041,3,1,9,205,2017-11-09 09:03:08 UTC,0,2017-11-09,9,Thu
93263,2,2,65,205,2017-11-09 09:23:16 UTC,0,2017-11-09,9,Thu
68371,12,1,13,205,2017-11-09 11:05:34 UTC,0,2017-11-09,11,Thu
105603,2,1,18,205,2017-11-09 11:17:47 UTC,0,2017-11-09,11,Thu
36213,2,2,12,205,2017-11-09 11:27:46 UTC,0,2017-11-09,11,Thu
81463,12,1,14,205,2017-11-09 11:46:57 UTC,0,2017-11-09,11,Thu
280918,2,2,49,205,2017-11-09 11:53:31 UTC,0,2017-11-09,11,Thu
193346,3,1,13,205,2017-11-09 12:37:45 UTC,0,2017-11-09,12,Thu
105456,2,1,26,205,2017-11-09 12:47:41 UTC,0,2017-11-09,12,Thu
79049,2,1,15,205,2017-11-09 12:49:48 UTC,0,2017-11-09,12,Thu
35188,3,1,13,205,2017-11-09 12:52:29 UTC,0,2017-11-09,12,Thu
105433,2,2,32,205,2017-11-09 12:59:15 UTC,0,2017-11-09,12,Thu
99150,12,1,3,205,2017-11-09 13:13:59 UTC,0,2017-11-09,13,Thu
44663,2,1,13,205,2017-11-09 14:00:20 UTC,0,2017-11-09,14,Thu
36150,2,1,15,205,2017-11-09 14:02:35 UTC,0,2017-11-09,14,Thu
43881,2,1,44,205,2017-11-09 14:04:53 UTC,0,2017-11-09,14,Thu
42117,3,1,13,205,2017-11-09 14:05:25 UTC,0,2017-11-09,14,Thu
112302,3,1,19,205,2017-11-09 14:08:27 UTC,0,2017-11-09,14,Thu
25679,2,1,19,205,2017-11-09 14:09:13 UTC,0,2017-11-09,14,Thu
101074,2,1,19,205,2017-11-09 14:12:33 UTC,0,2017-11-09,14,Thu
153624,3,1,13,205,2017-11-09 14:35:34 UTC,0,2017-11-09,14,Thu
20905,12,1,14,205,2017-11-09 14:41:00 UTC,0,2017-11-09,14,Thu
114904,2,1,18,205,2017-11-09 14:55:42 UTC,0,2017-11-09,14,Thu
44926,12,1,16,205,2017-11-09 14:56:53 UTC,0,2017-11-09,14,Thu
39782,2,2,25,205,2017-11-09 15:30:58 UTC,0,2017-11-09,15,Thu
39834,2,2,19,205,2017-11-09 15:40:42 UTC,0,2017-11-09,15,Thu
14516,2,1,14,205,2017-11-09 15:41:09 UTC,0,2017-11-09,15,Thu
36213,2,2,9,205,2017-11-09 15:58:07 UTC,0,2017-11-09,15,Thu
123681,14,1,13,208,2017-11-07 00:33:32 UTC,0,2017-11-07,0,Tue
175442,14,1,19,208,2017-11-07 00:51:31 UTC,0,2017-11-07,0,Tue
32434,14,1,13,208,2017-11-07 01:46:45 UTC,0,2017-11-07,1,Tue
105292,14,1,19,208,2017-11-08 00:49:06 UTC,0,2017-11-08,0,Wed
12524,14,1,17,208,2017-11-08 01:06:20 UTC,0,2017-11-08,1,Wed
324,14,1,13,208,2017-11-08 01:16:51 UTC,0,2017-11-08,1,Wed
5314,19,0,21,210,2017-11-07 16:58:07 UTC,0,2017-11-07,16,Tue
80058,29,1,27,210,2017-11-09 10:37:00 UTC,0,2017-11-09,10,Thu
12874,19,0,0,210,2017-11-09 15:06:17 UTC,0,2017-11-09,15,Thu
103411,3,1,27,211,2017-11-06 17:49:26 UTC,0,2017-11-06,17,Mon
15474,3,1,19,211,2017-11-06 20:47:47 UTC,0,2017-11-06,20,Mon
30564,3,2,97,211,2017-11-06 22:51:45 UTC,0,2017-11-06,22,Mon
117033,3,1,22,211,2017-11-07 01:28:18 UTC,0,2017-11-07,1,Tue
108942,3,1,37,211,2017-11-07 02:49:03 UTC,0,2017-11-07,2,Tue
183147,3,1,18,211,2017-11-07 11:11:23 UTC,0,2017-11-07,11,Tue
114314,3,1,1,211,2017-11-08 02:53:40 UTC,0,2017-11-08,2,Wed
233814,3,1,17,211,2017-11-08 05:01:10 UTC,0,2017-11-08,5,Wed
42139,3,2,13,211,2017-11-08 05:58:09 UTC,0,2017-11-08,5,Wed
30077,3,2,49,211,2017-11-08 06:36:05 UTC,0,2017-11-08,6,Wed
125260,3,1,13,211,2017-11-08 07:44:48 UTC,0,2017-11-08,7,Wed
85085,3,1,19,211,2017-11-08 07:57:42 UTC,0,2017-11-08,7,Wed
80357,3,1,19,211,2017-11-08 08:04:15 UTC,0,2017-11-08,8,Wed
85256,3,1,13,211,2017-11-08 08:06:08 UTC,0,2017-11-08,8,Wed
55364,3,1,19,211,2017-11-08 08:48:04 UTC,0,2017-11-08,8,Wed
98045,3,1,32,211,2017-11-08 08:50:39 UTC,0,2017-11-08,8,Wed
67530,3,1,49,211,2017-11-08 10:24:05 UTC,0,2017-11-08,10,Wed
5954,3,1,30,211,2017-11-08 11:50:09 UTC,0,2017-11-08,11,Wed
120533,3,1,14,211,2017-11-08 12:08:41 UTC,0,2017-11-08,12,Wed
97536,3,1,23,211,2017-11-08 12:38:31 UTC,0,2017-11-08,12,Wed
276450,3,1,41,211,2017-11-08 13:21:23 UTC,0,2017-11-08,13,Wed
43827,3,1,1,211,2017-11-08 13:29:12 UTC,0,2017-11-08,13,Wed
12506,3,2,13,211,2017-11-08 14:24:02 UTC,0,2017-11-08,14,Wed
82943,3,1,19,211,2017-11-08 15:26:35 UTC,0,2017-11-08,15,Wed
201182,3,1,13,211,2017-11-08 15:39:13 UTC,0,2017-11-08,15,Wed
81287,3,1,19,211,2017-11-08 16:08:52 UTC,0,2017-11-08,16,Wed
297731,3,1,39,211,2017-11-08 16:09:49 UTC,0,2017-11-08,16,Wed
2941,3,1,13,211,2017-11-08 16:10:51 UTC,0,2017-11-08,16,Wed
66356,3,1,13,211,2017-11-08 16:32:00 UTC,0,2017-11-08,16,Wed
106598,3,1,37,211,2017-11-08 16:32:42 UTC,0,2017-11-08,16,Wed
118844,3,1,13,211,2017-11-08 16:50:20 UTC,0,2017-11-08,16,Wed
93003,3,1,41,211,2017-11-08 17:08:10 UTC,0,2017-11-08,17,Wed
55142,3,1,23,211,2017-11-08 17:35:29 UTC,0,2017-11-08,17,Wed
1074,3,1,11,211,2017-11-08 22:33:22 UTC,0,2017-11-08,22,Wed
129243,3,1,37,211,2017-11-08 23:16:28 UTC,0,2017-11-08,23,Wed
50657,3,1,8,211,2017-11-08 23:38:02 UTC,0,2017-11-08,23,Wed
38265,3,1,13,211,2017-11-08 23:39:31 UTC,0,2017-11-08,23,Wed
118475,3,1,19,211,2017-11-09 00:16:27 UTC,0,2017-11-09,0,Thu
288578,3,1,55,211,2017-11-09 01:57:42 UTC,0,2017-11-09,1,Thu
112088,3,1,7,211,2017-11-09 05:38:54 UTC,0,2017-11-09,5,Thu
48490,3,1,13,211,2017-11-09 05:44:24 UTC,0,2017-11-09,5,Thu
30564,3,1,23,211,2017-11-09 07:30:28 UTC,0,2017-11-09,7,Thu
31403,3,1,8,211,2017-11-09 08:20:44 UTC,0,2017-11-09,8,Thu
202200,3,1,39,211,2017-11-09 09:09:59 UTC,0,2017-11-09,9,Thu
97773,3,1,22,211,2017-11-09 10:02:35 UTC,0,2017-11-09,10,Thu
350870,3,1,13,211,2017-11-09 11:54:51 UTC,0,2017-11-09,11,Thu
50169,3,2,3,211,2017-11-09 12:36:50 UTC,0,2017-11-09,12,Thu
172738,3,1,18,211,2017-11-09 12:42:05 UTC,0,2017-11-09,12,Thu
100401,3,1,17,211,2017-11-09 15:17:18 UTC,0,2017-11-09,15,Thu
4019,3,1,17,211,2017-11-09 15:49:19 UTC,0,2017-11-09,15,Thu
1659,2,1,13,212,2017-11-06 18:39:21 UTC,0,2017-11-06,18,Mon
54868,2,1,19,212,2017-11-06 19:08:21 UTC,0,2017-11-06,19,Mon
158713,2,1,18,212,2017-11-06 20:24:51 UTC,0,2017-11-06,20,Mon
13669,2,1,13,212,2017-11-06 23:05:54 UTC,0,2017-11-06,23,Mon
166784,2,1,19,212,2017-11-07 04:01:33 UTC,0,2017-11-07,4,Tue
180298,2,1,25,212,2017-11-07 04:17:08 UTC,0,2017-11-07,4,Tue
62315,12,1,13,212,2017-11-07 04:50:45 UTC,0,2017-11-07,4,Tue
88541,12,1,47,212,2017-11-07 05:41:26 UTC,0,2017-11-07,5,Tue
86947,2,1,20,212,2017-11-07 06:07:01 UTC,0,2017-11-07,6,Tue
93027,2,1,22,212,2017-11-07 07:56:54 UTC,0,2017-11-07,7,Tue
139451,2,1,19,212,2017-11-07 09:41:09 UTC,0,2017-11-07,9,Tue
73487,2,1,17,212,2017-11-07 09:46:08 UTC,0,2017-11-07,9,Tue
72900,2,1,19,212,2017-11-07 12:17:44 UTC,0,2017-11-07,12,Tue
52554,2,1,6,212,2017-11-07 12:28:40 UTC,0,2017-11-07,12,Tue
79352,2,1,18,212,2017-11-07 12:41:52 UTC,0,2017-11-07,12,Tue
120662,2,1,32,212,2017-11-07 13:57:10 UTC,0,2017-11-07,13,Tue
86767,2,1,10,212,2017-11-07 14:19:16 UTC,0,2017-11-07,14,Tue
42297,2,1,17,212,2017-11-07 14:24:12 UTC,0,2017-11-07,14,Tue
5348,2,1,53,212,2017-11-07 15:22:35 UTC,0,2017-11-07,15,Tue
83481,2,1,13,212,2017-11-07 15:51:23 UTC,0,2017-11-07,15,Tue
17610,2,1,19,212,2017-11-07 16:29:05 UTC,0,2017-11-07,16,Tue
200612,2,1,18,212,2017-11-07 21:12:53 UTC,0,2017-11-07,21,Tue
109693,2,1,53,212,2017-11-08 00:31:26 UTC,0,2017-11-08,0,Wed
3262,2,1,13,212,2017-11-08 00:32:01 UTC,0,2017-11-08,0,Wed
100212,12,1,13,212,2017-11-08 00:42:53 UTC,0,2017-11-08,0,Wed
64435,2,1,20,212,2017-11-08 03:35:41 UTC,0,2017-11-08,3,Wed
120496,12,1,22,212,2017-11-08 04:09:24 UTC,0,2017-11-08,4,Wed
223956,2,1,13,212,2017-11-08 05:36:57 UTC,0,2017-11-08,5,Wed
247171,2,1,19,212,2017-11-08 06:18:30 UTC,0,2017-11-08,6,Wed
7057,2,1,10,212,2017-11-08 06:42:07 UTC,0,2017-11-08,6,Wed
195974,12,1,19,212,2017-11-08 07:25:03 UTC,0,2017-11-08,7,Wed
