ip,app,device,os,channel,click_time,is_attributed,click_datetime,click_date,click_hour,click_dow
184260,27,1,11,153,2017-11-09 11:40:57,0,11/9/2017 11:40:57,2017-11-09,11,Thu
119289,15,1,17,315,2017-11-08 12:47:46,0,11/8/2017 12:47:46,2017-11-08,12,Wed
48212,12,2,13,178,2017-11-07 16:49:12,0,11/7/2017 16:49:12,2017-11-07,16,Tue
73487,12,1,19,259,2017-11-08 14:28:18,0,11/8/2017 14:28:18,2017-11-08,14,Wed
265877,9,1,6,442,2017-11-08 1:29:15,0,11/8/2017 1:29:15,2017-11-08,1,Wed
170860,18,1,1,107,2017-11-07 10:24:39,0,11/7/2017 10:24:39,2017-11-07,10,Tue
193539,12,1,27,265,2017-11-09 3:08:33,0,11/9/2017 3:08:33,2017-11-09,3,Thu
84866,12,1,37,265,2017-11-08 10:59:36,0,11/8/2017 10:59:36,2017-11-08,10,Wed
114314,2,1,19,435,2017-11-07 5:18:53,0,11/7/2017 5:18:53,2017-11-07,5,Tue
106492,2,1,8,237,2017-11-08 6:12:30,0,11/8/2017 6:12:30,2017-11-08,6,Wed
36434,29,1,13,343,2017-11-08 3:26:31,0,11/8/2017 3:26:31,2017-11-08,3,Wed
15459,23,1,17,153,2017-11-07 6:27:12,0,11/7/2017 6:27:12,2017-11-07,6,Tue
26995,2,1,13,435,2017-11-07 6:32:17,0,11/7/2017 6:32:17,2017-11-07,6,Tue
101267,15,1,17,153,2017-11-07 8:36:15,0,11/7/2017 8:36:15,2017-11-07,8,Tue
89845,12,1,10,178,2017-11-07 12:19:40,0,11/7/2017 12:19:40,2017-11-07,12,Tue
108481,6,1,8,459,2017-11-07 13:02:23,0,11/7/2017 13:02:23,2017-11-07,13,Tue
40838,23,1,13,153,2017-11-09 15:04:59,0,11/9/2017 15:04:59,2017-11-09,15,Thu
119531,12,2,17,265,2017-11-09 5:25:47,0,11/9/2017 5:25:47,2017-11-09,5,Thu
17149,3,1,13,280,2017-11-08 0:32:28,0,11/8/2017 0:32:28,2017-11-08,0,Wed
50169,64,1,23,459,2017-11-07 18:09:45,0,11/7/2017 18:09:45,2017-11-07,18,Tue
103051,14,1,14,134,2017-11-07 1:41:18,0,11/7/2017 1:41:18,2017-11-07,1,Tue
131336,18,1,19,107,2017-11-08 9:37:03,0,11/8/2017 9:37:03,2017-11-08,9,Wed
105475,18,1,17,107,2017-11-06 17:49:48,0,11/6/2017 17:49:48,2017-11-06,17,Mon
68724,9,1,14,107,2017-11-09 4:40:12,0,11/9/2017 4:40:12,2017-11-09,4,Thu
18703,3,1,14,402,2017-11-09 11:02:58,0,11/9/2017 11:02:58,2017-11-09,11,Thu
288439,19,0,0,333,2017-11-09 1:49:49,1,11/9/2017 1:49:49,2017-11-09,1,Thu
129783,6,2,19,125,2017-11-08 12:55:54,0,11/8/2017 12:55:54,2017-11-08,12,Wed
289892,2,1,20,477,2017-11-09 15:57:17,0,11/9/2017 15:57:17,2017-11-09,15,Thu
234670,15,1,13,140,2017-11-08 13:30:47,0,11/8/2017 13:30:47,2017-11-08,13,Wed
102163,3,1,19,442,2017-11-07 5:01:11,0,11/7/2017 5:01:11,2017-11-07,5,Tue
119163,8,1,19,145,2017-11-08 23:27:21,0,11/8/2017 23:27:21,2017-11-08,23,Wed
8352,12,1,13,140,2017-11-09 3:58:58,0,11/9/2017 3:58:58,2017-11-09,3,Thu
193073,9,1,36,215,2017-11-07 1:34:13,0,11/7/2017 1:34:13,2017-11-07,1,Tue
27437,12,1,10,481,2017-11-07 3:24:14,0,11/7/2017 3:24:14,2017-11-07,3,Tue
56563,15,1,13,265,2017-11-09 11:54:11,0,11/9/2017 11:54:11,2017-11-09,11,Thu
50489,11,1,19,330,2017-11-08 2:32:38,0,11/8/2017 2:32:38,2017-11-08,2,Wed
123945,8,1,17,140,2017-11-08 7:31:29,0,11/8/2017 7:31:29,2017-11-08,7,Wed
5648,17,1,13,280,2017-11-07 11:32:06,0,11/7/2017 11:32:06,2017-11-07,11,Tue
115093,2,1,8,212,2017-11-09 9:40:10,0,11/9/2017 9:40:10,2017-11-09,9,Thu
24537,2,1,13,477,2017-11-08 8:07:39,0,11/8/2017 8:07:39,2017-11-08,8,Wed
191780,3,1,13,280,2017-11-08 11:27:37,0,11/8/2017 11:27:37,2017-11-08,11,Wed
45413,3,1,13,115,2017-11-07 9:37:47,0,11/7/2017 9:37:47,2017-11-07,9,Tue
147164,15,1,10,3,2017-11-07 1:36:20,0,11/7/2017 1:36:20,2017-11-07,1,Tue
49652,24,2,5,105,2017-11-06 16:48:37,0,11/6/2017 16:48:37,2017-11-06,16,Mon
149300,21,1,13,128,2017-11-06 16:24:28,0,11/6/2017 16:24:28,2017-11-06,16,Mon
34624,14,1,17,463,2017-11-09 2:43:34,0,11/9/2017 2:43:34,2017-11-09,2,Thu
257266,18,1,3,107,2017-11-08 10:21:29,0,11/8/2017 10:21:29,2017-11-08,10,Wed
111414,3,1,31,280,2017-11-07 2:02:34,0,11/7/2017 2:02:34,2017-11-07,2,Tue
83974,18,1,3,107,2017-11-09 13:05:19,0,11/9/2017 13:05:19,2017-11-09,13,Thu
105606,15,1,16,245,2017-11-07 19:28:41,0,11/7/2017 19:28:41,2017-11-07,19,Tue
5449,21,1,19,128,2017-11-06 23:47:35,0,11/6/2017 23:47:35,2017-11-06,23,Mon
97018,9,1,17,134,2017-11-08 23:26:21,0,11/8/2017 23:26:21,2017-11-08,23,Wed
17380,12,1,32,245,2017-11-07 15:31:54,0,11/7/2017 15:31:54,2017-11-07,15,Tue
126461,2,1,15,477,2017-11-06 16:32:07,0,11/6/2017 16:32:07,2017-11-06,16,Mon
225640,12,1,47,245,2017-11-08 14:16:25,0,11/8/2017 14:16:25,2017-11-08,14,Wed
48282,12,1,25,178,2017-11-07 3:40:22,0,11/7/2017 3:40:22,2017-11-07,3,Tue
24896,3,1,44,130,2017-11-09 0:49:34,0,11/9/2017 0:49:34,2017-11-09,0,Thu
31061,2,1,13,364,2017-11-08 15:20:20,0,11/8/2017 15:20:20,2017-11-08,15,Wed
24271,12,1,19,259,2017-11-07 15:14:00,0,11/7/2017 15:14:00,2017-11-07,15,Tue
23674,1,2,18,13,2017-11-08 2:56:01,0,11/8/2017 2:56:01,2017-11-08,2,Wed
14973,15,1,13,245,2017-11-07 13:20:40,0,11/7/2017 13:20:40,2017-11-07,13,Tue
14271,18,1,1,107,2017-11-07 10:27:54,0,11/7/2017 10:27:54,2017-11-07,10,Tue
100896,12,1,13,178,2017-11-08 7:07:02,0,11/8/2017 7:07:02,2017-11-08,7,Wed
98995,3,1,18,379,2017-11-09 11:56:12,0,11/9/2017 11:56:12,2017-11-09,11,Thu
18429,3,1,13,280,2017-11-08 6:46:37,0,11/8/2017 6:46:37,2017-11-08,6,Wed
27918,18,1,17,107,2017-11-09 1:19:03,0,11/9/2017 1:19:03,2017-11-09,1,Thu
92766,3,2,31,153,2017-11-07 19:19:06,0,11/7/2017 19:19:06,2017-11-07,19,Tue
77209,3,1,32,452,2017-11-09 4:07:57,0,11/9/2017 4:07:57,2017-11-09,4,Thu
7057,2,1,10,212,2017-11-08 6:42:07,0,11/8/2017 6:42:07,2017-11-08,6,Wed
95662,21,1,19,128,2017-11-07 5:07:34,0,11/7/2017 5:07:34,2017-11-07,5,Tue
78599,2,1,19,258,2017-11-08 23:38:17,0,11/8/2017 23:38:17,2017-11-08,23,Wed
117269,14,1,11,118,2017-11-09 8:01:57,0,11/9/2017 8:01:57,2017-11-09,8,Thu
73814,12,1,13,160,2017-11-07 23:41:27,0,11/7/2017 23:41:27,2017-11-07,23,Tue
6196,14,1,19,401,2017-11-07 14:33:34,0,11/7/2017 14:33:34,2017-11-07,14,Tue
327479,12,1,19,178,2017-11-09 10:03:38,0,11/9/2017 10:03:38,2017-11-09,10,Thu
175576,15,1,13,130,2017-11-08 6:32:52,0,11/8/2017 6:32:52,2017-11-08,6,Wed
75489,15,1,58,259,2017-11-07 12:27:04,0,11/7/2017 12:27:04,2017-11-07,12,Tue
103611,18,1,17,121,2017-11-08 8:38:08,0,11/8/2017 8:38:08,2017-11-08,8,Wed
93314,3,1,27,205,2017-11-08 7:28:20,0,11/8/2017 7:28:20,2017-11-08,7,Wed
34208,25,1,9,259,2017-11-07 15:08:07,0,11/7/2017 15:08:07,2017-11-07,15,Tue
48862,14,1,19,442,2017-11-08 11:49:28,0,11/8/2017 11:49:28,2017-11-08,11,Wed
96777,12,1,17,265,2017-11-08 5:03:24,0,11/8/2017 5:03:24,2017-11-08,5,Wed
120440,6,1,14,459,2017-11-09 6:19:50,0,11/9/2017 6:19:50,2017-11-09,6,Thu
18246,3,1,12,280,2017-11-07 4:37:53,0,11/7/2017 4:37:53,2017-11-07,4,Tue
55047,3,1,32,280,2017-11-08 1:13:46,0,11/8/2017 1:13:46,2017-11-08,1,Wed
184921,3,1,22,466,2017-11-07 14:33:17,0,11/7/2017 14:33:17,2017-11-07,14,Tue
85150,12,2,73,259,2017-11-09 10:21:26,0,11/9/2017 10:21:26,2017-11-09,10,Thu
89083,9,1,12,215,2017-11-07 16:01:31,0,11/7/2017 16:01:31,2017-11-07,16,Tue
108859,3,1,18,280,2017-11-09 1:37:58,0,11/9/2017 1:37:58,2017-11-09,1,Thu
93263,3,1,10,409,2017-11-09 15:08:15,0,11/9/2017 15:08:15,2017-11-09,15,Thu
49219,14,1,18,480,2017-11-09 9:50:54,0,11/9/2017 9:50:54,2017-11-09,9,Thu
98635,12,1,35,245,2017-11-07 23:52:33,0,11/7/2017 23:52:33,2017-11-07,23,Tue
34046,1,1,17,134,2017-11-08 0:13:15,0,11/8/2017 0:13:15,2017-11-08,0,Wed
208090,21,1,37,128,2017-11-07 0:14:04,0,11/7/2017 0:14:04,2017-11-07,0,Tue
79881,3,1,30,371,2017-11-09 12:52:21,0,11/9/2017 12:52:21,2017-11-09,12,Thu
176785,15,1,19,278,2017-11-07 13:49:16,0,11/7/2017 13:49:16,2017-11-07,13,Tue
63188,15,1,19,245,2017-11-08 10:42:39,0,11/8/2017 10:42:39,2017-11-08,10,Wed
67776,2,1,13,435,2017-11-09 14:54:12,0,11/9/2017 14:54:12,2017-11-09,14,Thu
179955,3,1,6,379,2017-11-06 18:07:46,0,11/6/2017 18:07:46,2017-11-06,18,Mon
71969,28,1,19,135,2017-11-09 12:23:32,0,11/9/2017 12:23:32,2017-11-09,12,Thu
75539,2,1,19,477,2017-11-08 7:23:18,0,11/8/2017 7:23:18,2017-11-08,7,Wed
75431,3,1,9,280,2017-11-08 0:17:05,0,11/8/2017 0:17:05,2017-11-08,0,Wed
99769,3,1,13,280,2017-11-09 3:23:39,0,11/9/2017 3:23:39,2017-11-09,3,Thu
29031,1,1,25,349,2017-11-07 0:27:55,0,11/7/2017 0:27:55,2017-11-07,0,Tue
70451,3,1,16,409,2017-11-07 4:37:47,0,11/7/2017 4:37:47,2017-11-07,4,Tue
50641,18,1,10,134,2017-11-09 0:59:05,0,11/9/2017 0:59:05,2017-11-09,0,Thu
77065,8,1,13,145,2017-11-09 9:23:22,0,11/9/2017 9:23:22,2017-11-09,9,Thu
59660,13,1,13,400,2017-11-07 11:08:29,0,11/7/2017 11:08:29,2017-11-07,11,Tue
181542,3,1,13,137,2017-11-08 1:48:05,0,11/8/2017 1:48:05,2017-11-08,1,Wed
84488,1,1,37,124,2017-11-09 9:23:37,0,11/9/2017 9:23:37,2017-11-09,9,Thu
150712,18,1,15,107,2017-11-07 1:00:27,0,11/7/2017 1:00:27,2017-11-07,1,Tue
3133,23,1,37,153,2017-11-07 2:33:54,0,11/7/2017 2:33:54,2017-11-07,2,Tue
15866,9,1,6,215,2017-11-07 3:04:15,0,11/7/2017 3:04:15,2017-11-07,3,Tue
39216,14,1,19,379,2017-11-09 6:38:29,0,11/9/2017 6:38:29,2017-11-09,6,Thu
88474,8,1,13,145,2017-11-07 14:49:58,0,11/7/2017 14:49:58,2017-11-07,14,Tue
16010,3,1,32,280,2017-11-08 2:01:03,0,11/8/2017 2:01:03,2017-11-08,2,Wed
111409,13,1,10,469,2017-11-08 23:46:29,0,11/8/2017 23:46:29,2017-11-08,23,Wed
78524,18,1,19,134,2017-11-07 2:40:11,0,11/7/2017 2:40:11,2017-11-07,2,Tue
88217,18,1,13,107,2017-11-08 16:34:35,0,11/8/2017 16:34:35,2017-11-08,16,Wed
106674,18,1,18,107,2017-11-08 11:27:51,0,11/8/2017 11:27:51,2017-11-08,11,Wed
60626,14,1,5,134,2017-11-08 16:06:13,0,11/8/2017 16:06:13,2017-11-08,16,Wed
51718,13,1,13,477,2017-11-08 11:37:07,0,11/8/2017 11:37:07,2017-11-08,11,Wed
120597,3,1,19,442,2017-11-06 22:11:06,0,11/6/2017 22:11:06,2017-11-06,22,Mon
85085,3,1,19,211,2017-11-08 7:57:42,0,11/8/2017 7:57:42,2017-11-08,7,Wed
71149,18,1,41,439,2017-11-09 3:42:43,0,11/9/2017 3:42:43,2017-11-09,3,Thu
92993,18,1,19,439,2017-11-07 9:49:02,0,11/7/2017 9:49:02,2017-11-07,9,Tue
93959,3,1,22,489,2017-11-09 13:08:05,0,11/9/2017 13:08:05,2017-11-09,13,Thu
100176,18,1,13,107,2017-11-09 6:44:43,0,11/9/2017 6:44:43,2017-11-09,6,Thu
174947,3,1,13,280,2017-11-07 2:27:00,0,11/7/2017 2:27:00,2017-11-07,2,Tue
71762,3,1,13,280,2017-11-08 12:03:52,0,11/8/2017 12:03:52,2017-11-08,12,Wed
65552,9,1,19,244,2017-11-08 8:20:15,0,11/8/2017 8:20:15,2017-11-08,8,Wed
207400,3,1,19,280,2017-11-07 5:35:34,0,11/7/2017 5:35:34,2017-11-07,5,Tue
125312,8,1,13,145,2017-11-06 22:57:30,0,11/6/2017 22:57:30,2017-11-06,22,Mon
185121,9,1,16,466,2017-11-09 0:08:04,0,11/9/2017 0:08:04,2017-11-09,0,Thu
69070,15,1,13,245,2017-11-08 12:15:59,0,11/8/2017 12:15:59,2017-11-08,12,Wed
41980,2,1,13,377,2017-11-08 19:08:04,0,11/8/2017 19:08:04,2017-11-08,19,Wed
75813,2,1,25,477,2017-11-08 4:02:50,0,11/8/2017 4:02:50,2017-11-08,4,Wed
142416,3,1,17,452,2017-11-08 1:28:55,0,11/8/2017 1:28:55,2017-11-08,1,Wed
201182,2,1,13,435,2017-11-07 15:42:29,0,11/7/2017 15:42:29,2017-11-07,15,Tue
133522,22,1,19,496,2017-11-07 11:20:49,0,11/7/2017 11:20:49,2017-11-07,11,Tue
36339,29,1,11,343,2017-11-07 2:58:37,0,11/7/2017 2:58:37,2017-11-07,2,Tue
82012,2,1,19,236,2017-11-07 0:20:55,0,11/7/2017 0:20:55,2017-11-07,0,Tue
38773,9,1,20,334,2017-11-07 17:54:04,0,11/7/2017 17:54:04,2017-11-07,17,Tue
142067,2,1,6,435,2017-11-09 3:38:20,0,11/9/2017 3:38:20,2017-11-09,3,Thu
38050,12,1,19,245,2017-11-07 16:08:00,0,11/7/2017 16:08:00,2017-11-07,16,Tue
105475,15,1,36,3,2017-11-07 9:35:12,0,11/7/2017 9:35:12,2017-11-07,9,Tue
201438,12,1,19,245,2017-11-07 8:52:32,0,11/7/2017 8:52:32,2017-11-07,8,Tue
81613,9,1,13,232,2017-11-08 10:26:27,0,11/8/2017 10:26:27,2017-11-08,10,Wed
97151,12,1,25,328,2017-11-07 14:15:40,0,11/7/2017 14:15:40,2017-11-07,14,Tue
42103,9,2,9,334,2017-11-09 15:42:00,0,11/9/2017 15:42:00,2017-11-09,15,Thu
31518,1,1,8,153,2017-11-09 3:38:56,0,11/9/2017 3:38:56,2017-11-09,3,Thu
27406,12,1,13,245,2017-11-07 15:37:00,0,11/7/2017 15:37:00,2017-11-07,15,Tue
81776,12,1,13,328,2017-11-09 6:30:25,0,11/9/2017 6:30:25,2017-11-09,6,Thu
125934,12,1,17,265,2017-11-08 5:18:41,0,11/8/2017 5:18:41,2017-11-08,5,Wed
81909,12,1,19,19,2017-11-08 11:29:07,0,11/8/2017 11:29:07,2017-11-08,11,Wed
156937,2,1,13,237,2017-11-09 5:45:57,0,11/9/2017 5:45:57,2017-11-09,5,Thu
88551,12,2,9,178,2017-11-08 10:49:29,0,11/8/2017 10:49:29,2017-11-08,10,Wed
176464,18,1,19,107,2017-11-07 1:04:12,0,11/7/2017 1:04:12,2017-11-07,1,Tue
111159,2,1,13,243,2017-11-09 5:14:42,0,11/9/2017 5:14:42,2017-11-09,5,Thu
113389,12,1,8,178,2017-11-09 15:28:43,0,11/9/2017 15:28:43,2017-11-09,15,Thu
56019,14,1,13,442,2017-11-09 0:50:30,0,11/9/2017 0:50:30,2017-11-09,0,Thu
279884,2,1,17,435,2017-11-08 8:19:28,0,11/8/2017 8:19:28,2017-11-08,8,Wed
82038,3,1,20,442,2017-11-07 19:55:56,0,11/7/2017 19:55:56,2017-11-07,19,Tue
195434,1,1,19,125,2017-11-07 23:39:04,0,11/7/2017 23:39:04,2017-11-07,23,Tue
99944,3,1,43,137,2017-11-07 14:43:53,0,11/7/2017 14:43:53,2017-11-07,14,Tue
185871,21,1,15,128,2017-11-07 10:07:12,0,11/7/2017 10:07:12,2017-11-07,10,Tue
210429,14,1,25,349,2017-11-09 1:32:06,0,11/9/2017 1:32:06,2017-11-09,1,Thu
66316,1,1,23,124,2017-11-08 23:22:30,0,11/8/2017 23:22:30,2017-11-08,23,Wed
121310,14,1,19,489,2017-11-08 9:39:06,0,11/8/2017 9:39:06,2017-11-08,9,Wed
64054,20,2,20,259,2017-11-07 16:41:38,0,11/7/2017 16:41:38,2017-11-07,16,Tue
117407,15,1,6,379,2017-11-09 6:48:05,0,11/9/2017 6:48:05,2017-11-09,6,Thu
208047,8,1,17,259,2017-11-07 21:20:41,0,11/7/2017 21:20:41,2017-11-07,21,Tue
41097,18,1,41,107,2017-11-08 14:29:27,0,11/8/2017 14:29:27,2017-11-08,14,Wed
7350,23,1,19,153,2017-11-09 2:49:54,0,11/9/2017 2:49:54,2017-11-09,2,Thu
95064,12,1,15,19,2017-11-09 4:14:25,0,11/9/2017 4:14:25,2017-11-09,4,Thu
41369,2,1,19,243,2017-11-09 15:17:38,0,11/9/2017 15:17:38,2017-11-09,15,Thu
14063,15,1,9,386,2017-11-08 23:46:29,0,11/8/2017 23:46:29,2017-11-08,23,Wed
75007,3,1,19,205,2017-11-08 13:25:14,0,11/8/2017 13:25:14,2017-11-08,13,Wed
92610,18,1,6,121,2017-11-07 13:08:28,0,11/7/2017 13:08:28,2017-11-07,13,Tue
75634,2,1,19,212,2017-11-08 13:25:17,0,11/8/2017 13:25:17,2017-11-08,13,Wed
63158,2,1,37,219,2017-11-09 14:52:44,0,11/9/2017 14:52:44,2017-11-09,14,Thu
105560,3,1,19,417,2017-11-07 1:55:58,0,11/7/2017 1:55:58,2017-11-07,1,Tue
60136,2,1,6,205,2017-11-07 16:56:07,0,11/7/2017 16:56:07,2017-11-07,16,Tue
97283,3,1,13,280,2017-11-08 5:41:22,0,11/8/2017 5:41:22,2017-11-08,5,Wed
5328,18,1,18,107,2017-11-09 4:26:16,0,11/9/2017 4:26:16,2017-11-09,4,Thu
78856,9,1,28,334,2017-11-08 4:12:17,0,11/8/2017 4:12:17,2017-11-08,4,Wed
79757,24,1,13,178,2017-11-07 12:49:27,0,11/7/2017 12:49:27,2017-11-07,12,Tue
39818,7,1,13,101,2017-11-07 10:08:37,0,11/7/2017 10:08:37,2017-11-07,10,Tue
39861,15,1,19,315,2017-11-09 1:19:25,0,11/9/2017 1:19:25,2017-11-09,1,Thu
55119,2,1,35,237,2017-11-09 11:02:46,0,11/9/2017 11:02:46,2017-11-09,11,Thu
73487,12,1,19,178,2017-11-07 9:14:05,0,11/7/2017 9:14:05,2017-11-07,9,Tue
98497,15,1,37,245,2017-11-09 5:10:06,0,11/9/2017 5:10:06,2017-11-09,5,Thu
120419,20,1,19,478,2017-11-08 5:53:55,0,11/8/2017 5:53:55,2017-11-08,5,Wed
53715,93,1,13,371,2017-11-09 13:49:52,0,11/9/2017 13:49:52,2017-11-09,13,Thu
14792,12,1,19,259,2017-11-09 15:34:18,0,11/9/2017 15:34:18,2017-11-09,15,Thu
14301,22,1,19,116,2017-11-09 6:18:13,0,11/9/2017 6:18:13,2017-11-09,6,Thu
5348,15,2,19,140,2017-11-09 9:28:40,0,11/9/2017 9:28:40,2017-11-09,9,Thu
107709,3,1,13,280,2017-11-08 8:23:31,0,11/8/2017 8:23:31,2017-11-08,8,Wed
61326,13,1,19,477,2017-11-07 3:44:31,0,11/7/2017 3:44:31,2017-11-07,3,Tue
106986,3,1,31,280,2017-11-08 9:57:19,0,11/8/2017 9:57:19,2017-11-08,9,Wed
78420,6,1,16,125,2017-11-09 11:43:53,0,11/9/2017 11:43:53,2017-11-09,11,Thu
5596,9,1,13,450,2017-11-07 0:09:38,0,11/7/2017 0:09:38,2017-11-07,0,Tue
94059,3,1,41,135,2017-11-07 11:45:38,0,11/7/2017 11:45:38,2017-11-07,11,Tue
676,3,1,19,280,2017-11-08 4:55:29,0,11/8/2017 4:55:29,2017-11-08,4,Wed
41611,15,1,25,430,2017-11-08 23:25:53,0,11/8/2017 23:25:53,2017-11-08,23,Wed
16649,14,2,2,480,2017-11-09 4:53:33,0,11/9/2017 4:53:33,2017-11-09,4,Thu
81896,14,1,1,401,2017-11-08 15:47:47,0,11/8/2017 15:47:47,2017-11-08,15,Wed
129400,11,1,26,325,2017-11-07 11:42:52,0,11/7/2017 11:42:52,2017-11-07,11,Tue
106644,3,1,32,280,2017-11-08 7:11:37,0,11/8/2017 7:11:37,2017-11-08,7,Wed
3564,14,1,17,401,2017-11-08 8:05:25,0,11/8/2017 8:05:25,2017-11-08,8,Wed
278716,11,1,6,319,2017-11-08 4:28:46,0,11/8/2017 4:28:46,2017-11-08,4,Wed
100571,15,1,19,245,2017-11-08 13:46:02,0,11/8/2017 13:46:02,2017-11-08,13,Wed
110768,2,1,17,236,2017-11-08 14:00:50,0,11/8/2017 14:00:50,2017-11-08,14,Wed
106171,2,1,19,452,2017-11-08 6:01:52,0,11/8/2017 6:01:52,2017-11-08,6,Wed
13516,7,1,58,101,2017-11-07 10:10:16,0,11/7/2017 10:10:16,2017-11-07,10,Tue
40125,9,1,13,334,2017-11-07 3:31:25,0,11/7/2017 3:31:25,2017-11-07,3,Tue
81898,12,1,13,178,2017-11-08 3:07:20,0,11/8/2017 3:07:20,2017-11-08,3,Wed
40631,9,1,19,442,2017-11-08 1:12:53,0,11/8/2017 1:12:53,2017-11-08,1,Wed
114617,27,1,25,122,2017-11-08 2:04:38,0,11/8/2017 2:04:38,2017-11-08,2,Wed
5314,6,1,20,459,2017-11-07 14:21:13,0,11/7/2017 14:21:13,2017-11-07,14,Tue
141572,28,1,18,135,2017-11-09 5:18:32,0,11/9/2017 5:18:32,2017-11-09,5,Thu
179295,3,1,19,280,2017-11-07 2:08:27,0,11/7/2017 2:08:27,2017-11-07,2,Tue
339057,9,1,13,232,2017-11-09 9:19:41,0,11/9/2017 9:19:41,2017-11-09,9,Thu
3454,12,1,19,481,2017-11-07 0:14:05,0,11/7/2017 0:14:05,2017-11-07,0,Tue
38633,27,1,8,153,2017-11-09 0:57:19,0,11/9/2017 0:57:19,2017-11-09,0,Thu
90557,3,1,10,280,2017-11-09 5:25:55,0,11/9/2017 5:25:55,2017-11-09,5,Thu
124750,14,1,13,349,2017-11-07 15:40:48,0,11/7/2017 15:40:48,2017-11-07,15,Tue
115673,14,1,19,480,2017-11-09 9:06:37,0,11/9/2017 9:06:37,2017-11-09,9,Thu
111025,3,1,13,280,2017-11-08 16:12:57,0,11/8/2017 16:12:57,2017-11-08,16,Wed
81695,2,1,13,477,2017-11-07 5:43:48,0,11/7/2017 5:43:48,2017-11-07,5,Tue
8539,12,1,35,265,2017-11-09 3:16:33,0,11/9/2017 3:16:33,2017-11-09,3,Thu
114291,28,1,13,135,2017-11-08 13:48:42,0,11/8/2017 13:48:42,2017-11-08,13,Wed
16929,2,1,8,452,2017-11-09 9:31:19,0,11/9/2017 9:31:19,2017-11-09,9,Thu
44527,3,1,18,280,2017-11-08 0:40:08,0,11/8/2017 0:40:08,2017-11-08,0,Wed
90920,18,3543,748,107,2017-11-07 18:59:32,0,11/7/2017 18:59:32,2017-11-07,18,Tue
60529,3,1,19,173,2017-11-07 2:25:55,0,11/7/2017 2:25:55,2017-11-07,2,Tue
38352,3,1,17,280,2017-11-08 10:56:36,0,11/8/2017 10:56:36,2017-11-08,10,Wed
101894,3,1,13,205,2017-11-06 23:15:47,0,11/6/2017 23:15:47,2017-11-06,23,Mon
100494,15,1,19,245,2017-11-09 3:39:20,0,11/9/2017 3:39:20,2017-11-09,3,Thu
53454,2,1,14,377,2017-11-08 2:29:50,0,11/8/2017 2:29:50,2017-11-08,2,Wed
124715,12,1,18,178,2017-11-08 15:51:32,0,11/8/2017 15:51:32,2017-11-08,15,Wed
94987,23,1,17,153,2017-11-09 10:13:56,0,11/9/2017 10:13:56,2017-11-09,10,Thu
82068,14,1,13,463,2017-11-09 3:37:25,0,11/9/2017 3:37:25,2017-11-09,3,Thu
31540,12,1,19,178,2017-11-09 7:48:33,0,11/9/2017 7:48:33,2017-11-09,7,Thu
44476,18,1,19,134,2017-11-08 0:41:09,0,11/8/2017 0:41:09,2017-11-08,0,Wed
46754,8,1,10,145,2017-11-09 4:59:32,0,11/9/2017 4:59:32,2017-11-09,4,Thu
93021,18,1,13,134,2017-11-08 2:50:38,0,11/8/2017 2:50:38,2017-11-08,2,Wed
5314,2,1,6,477,2017-11-07 10:20:03,0,11/7/2017 10:20:03,2017-11-07,10,Tue
23370,3,1,32,280,2017-11-08 15:30:14,0,11/8/2017 15:30:14,2017-11-08,15,Wed
49520,1,1,13,153,2017-11-09 14:26:39,0,11/9/2017 14:26:39,2017-11-09,14,Thu
138010,9,1,10,334,2017-11-06 23:55:02,0,11/6/2017 23:55:02,2017-11-06,23,Mon
100896,9,1,12,334,2017-11-09 3:07:41,0,11/9/2017 3:07:41,2017-11-09,3,Thu
41151,2,1,19,237,2017-11-07 0:49:54,0,11/7/2017 0:49:54,2017-11-07,0,Tue
34632,15,1,19,130,2017-11-07 14:32:40,0,11/7/2017 14:32:40,2017-11-07,14,Tue
103831,6,1,13,459,2017-11-08 12:55:37,0,11/8/2017 12:55:37,2017-11-08,12,Wed
110189,21,1,18,128,2017-11-09 7:10:04,0,11/9/2017 7:10:04,2017-11-09,7,Thu
109286,14,1,18,379,2017-11-08 6:41:23,0,11/8/2017 6:41:23,2017-11-08,6,Wed
34388,20,1,13,478,2017-11-07 23:39:11,0,11/7/2017 23:39:11,2017-11-07,23,Tue
84634,7,1,13,101,2017-11-08 9:56:15,0,11/8/2017 9:56:15,2017-11-08,9,Wed
792,2,1,18,122,2017-11-09 1:36:42,0,11/9/2017 1:36:42,2017-11-09,1,Thu
48859,12,1,19,219,2017-11-07 15:56:28,0,11/7/2017 15:56:28,2017-11-07,15,Tue
50169,12,2,13,178,2017-11-07 10:53:29,0,11/7/2017 10:53:29,2017-11-07,10,Tue
88180,15,1,19,245,2017-11-06 17:17:56,0,11/6/2017 17:17:56,2017-11-06,17,Mon
97500,3,1,9,137,2017-11-08 14:00:23,0,11/8/2017 14:00:23,2017-11-08,14,Wed
41106,15,1,13,245,2017-11-07 15:44:13,0,11/7/2017 15:44:13,2017-11-07,15,Tue
44744,18,2,13,379,2017-11-09 11:11:02,0,11/9/2017 11:11:02,2017-11-09,11,Thu
81012,12,1,18,145,2017-11-09 3:07:04,0,11/9/2017 3:07:04,2017-11-09,3,Thu
81550,9,1,13,445,2017-11-08 14:24:42,0,11/8/2017 14:24:42,2017-11-08,14,Wed
